 0.01284  7.402676e+15  7.401690e+15
 0.01291  7.396851e+15  7.395649e+15
 0.01297  7.391966e+15  7.394178e+15
 0.01303  7.385522e+15  7.394523e+15
 0.01310  7.376642e+15  7.369893e+15
 0.01316  7.366335e+15  7.371053e+15
 0.01322  7.356424e+15  7.355030e+15
 0.01328  7.345585e+15  7.351648e+15
 0.01335  7.332477e+15  7.328662e+15
 0.01341  7.318414e+15  7.320921e+15
 0.01347  7.305697e+15  7.306902e+15
 0.01353  7.289959e+15  7.295800e+15
 0.01360  7.273241e+15  7.264852e+15
 0.01366  7.256966e+15  7.265503e+15
 0.01372  7.237503e+15  7.240070e+15
 0.01378  7.218243e+15  7.215020e+15
 0.01385  7.199132e+15  7.203077e+15
 0.01391  7.178752e+15  7.179506e+15
 0.01397  7.156255e+15  7.156617e+15
 0.01404  7.132296e+15  7.143284e+15
 0.01410  7.107287e+15  7.094846e+15
 0.01416  7.083098e+15  7.092575e+15
 0.01422  7.057709e+15  7.056398e+15
 0.01429  7.029399e+15  7.035600e+15
 0.01435  6.999647e+15  6.997531e+15
 0.01441  6.968161e+15  6.968979e+15
 0.01447  6.938205e+15  6.940535e+15
 0.01454  6.907325e+15  6.907939e+15
 0.01460  6.875772e+15  6.876938e+15
 0.01466  6.843823e+15  6.845789e+15
 0.01472  6.810897e+15  6.811324e+15
 0.01479  6.775894e+15  6.785354e+15
 0.01485  6.737665e+15  6.733768e+15
 0.01491  6.699202e+15  6.701969e+15
 0.01497  6.660905e+15  6.661361e+15
 0.01504  6.622177e+15  6.625564e+15
 0.01510  6.581868e+15  6.583142e+15
 0.01516  6.540997e+15  6.543002e+15
 0.01523  6.498730e+15  6.501904e+15
 0.01529  6.454174e+15  6.457005e+15
 0.01535  6.408194e+15  6.410567e+15
 0.01541  6.361041e+15  6.364517e+15
 0.01548  6.312980e+15  6.314662e+15
 0.01554  6.263520e+15  6.264144e+15
 0.01560  6.212827e+15  6.219795e+15
 0.01566  6.161840e+15  6.158669e+15
 0.01573  6.109314e+15  6.118946e+15
 0.01579  6.055501e+15  6.052494e+15
 0.01585  6.000806e+15  6.006877e+15
 0.01591  5.945973e+15  5.941946e+15
 0.01598  5.890458e+15  5.897644e+15
 0.01604  5.833395e+15  5.838566e+15
 0.01610  5.774776e+15  5.776480e+15
 0.01617  5.714691e+15  5.716680e+15
 0.01623  5.654194e+15  5.660259e+15
 0.01629  5.591937e+15  5.596068e+15
 0.01635  5.527935e+15  5.528716e+15
 0.01642  5.463030e+15  5.472720e+15
 0.01648  5.396555e+15  5.399037e+15
 0.01654  5.329086e+15  5.331659e+15
 0.01660  5.259816e+15  5.269871e+15
 0.01667  5.187193e+15  5.189415e+15
 0.01673  5.115226e+15  5.118206e+15
 0.01679  5.042001e+15  5.047254e+15
 0.01685  4.968017e+15  4.975888e+15
 0.01692  4.890987e+15  4.899522e+15
 0.01698  4.811998e+15  4.818596e+15
 0.01704  4.730956e+15  4.740056e+15
 0.01711  4.646918e+15  4.656509e+15
 0.01717  4.562516e+15  4.563578e+15
 0.01723  4.476537e+15  4.490207e+15
 0.01729  4.387667e+15  4.399414e+15
 0.01736  4.296781e+15  4.306278e+15
 0.01742  4.204249e+15  4.215449e+15
 0.01748  4.109979e+15  4.115477e+15
 0.01754  4.013961e+15  4.033076e+15
 0.01761  3.914740e+15  3.931796e+15
 0.01767  3.812977e+15  3.832208e+15
 0.01773  3.707808e+15  3.726087e+15
 0.01779  3.600334e+15  3.614217e+15
 0.01786  3.491758e+15  3.511307e+15
 0.01792  3.381246e+15  3.407851e+15
 0.01798  3.267233e+15  3.300814e+15
 0.01805  3.148932e+15  3.183584e+15
 0.01811  3.026664e+15  3.060964e+15
 0.01817  2.901295e+15  2.946943e+15
 0.01823  2.772267e+15  2.826750e+15
 0.01830  2.638420e+15  2.700798e+15
 0.01836  2.500572e+15  2.575388e+15
 0.01842  2.358541e+15  2.441039e+15
 0.01848  2.213840e+15  2.312995e+15
 0.01855  2.067066e+15  2.188472e+15
 0.01861  1.920813e+15  2.062723e+15
 0.01867  1.777635e+15  1.937619e+15
 0.01873  1.640740e+15  1.818455e+15
 0.01880  1.512974e+15  1.712243e+15
 0.01886  1.395937e+15  1.608130e+15
 0.01892  1.289735e+15  1.512625e+15
 0.01898  1.193632e+15  1.427523e+15
 0.01905  1.107182e+15  1.347236e+15
 0.01911  1.029282e+15  1.278571e+15
 0.01917  9.586895e+14  1.216117e+15
 0.01924  8.942732e+14  1.158558e+15
 0.01930  8.356838e+14  1.104274e+15
 0.01936  7.825553e+14  1.058439e+15
 0.01942  7.341445e+14  1.014118e+15
 0.01949  6.900800e+14  9.734429e+14
 0.01955  6.498973e+14  9.394383e+14
 0.01961  6.132864e+14  9.073329e+14
 0.01967  5.795995e+14  8.756827e+14
 0.01974  5.491836e+14  8.466730e+14
 0.01980  5.214591e+14  8.204902e+14
 0.01986  4.960838e+14  7.962736e+14
 0.01992  4.728052e+14  7.743714e+14
 0.01999  4.512430e+14  7.533713e+14
 0.02005  4.312955e+14  7.336244e+14
 0.02011  4.127840e+14  7.140310e+14
 0.02018  3.956169e+14  6.960728e+14
 0.02024  3.796402e+14  6.818541e+14
 0.02030  3.644702e+14  6.662655e+14
 0.02036  3.503125e+14  6.506845e+14
 0.02043  3.371413e+14  6.367745e+14
 0.02049  3.246696e+14  6.232267e+14
 0.02055  3.130232e+14  6.093860e+14
 0.02061  3.017717e+14  5.974392e+14
 0.02068  2.911671e+14  5.875955e+14
 0.02074  2.811434e+14  5.776153e+14
 0.02080  2.716161e+14  5.680990e+14
 0.02086  2.625348e+14  5.592108e+14
 0.02093  2.539011e+14  5.502127e+14
 0.02099  2.457655e+14  5.412285e+14
 0.02105  2.379053e+14  5.328290e+14
 0.02112  2.303614e+14  5.248477e+14
 0.02118  2.230051e+14  5.171083e+14
 0.02124  2.161392e+14  5.084378e+14
 0.02130  2.095064e+14  5.016579e+14
 0.02137  2.030364e+14  4.957111e+14
 0.02143  1.969554e+14  4.889507e+14
 0.02149  1.909664e+14  4.831118e+14
 0.02155  1.852345e+14  4.762745e+14
 0.02162  1.798221e+14  4.713871e+14
 0.02168  1.745260e+14  4.656000e+14
 0.02174  1.692526e+14  4.598914e+14
 0.02180  1.641932e+14  4.543760e+14
 0.02187  1.594116e+14  4.488378e+14
 0.02193  1.546229e+14  4.451074e+14
 0.02199  1.499592e+14  4.400346e+14
 0.02206  1.455320e+14  4.341692e+14
 0.02212  1.411328e+14  4.296004e+14
 0.02218  1.368897e+14  4.246455e+14
 0.02224  1.327444e+14  4.200950e+14
 0.02231  1.286007e+14  4.166474e+14
 0.02237  1.246110e+14  4.132621e+14
 0.02243  1.207196e+14  4.092599e+14
 0.02249  1.168741e+14  4.060654e+14
 0.02256  1.131183e+14  4.028668e+14
 0.02262  1.094448e+14  3.986514e+14
 0.02268  1.057548e+14  3.944140e+14
 0.02274  1.021889e+14  3.908385e+14
 0.02281  9.870084e+13  3.875376e+14
 0.02287  9.530464e+13  3.843252e+14
 0.02293  9.182239e+13  3.799803e+14
 0.02299  8.844534e+13  3.764610e+14
 0.02306  8.508675e+13  3.728898e+14
 0.02312  8.194005e+13  3.705031e+14
 0.02318  7.866419e+13  3.677533e+14
 0.02325  7.541947e+13  3.651114e+14
 0.02331  7.224092e+13  3.621970e+14
 0.02337  6.902308e+13  3.600066e+14
 0.02343  6.589814e+13  3.562617e+14
 0.02350  6.277609e+13  3.535523e+14
 0.02356  5.974865e+13  3.514909e+14
 0.02362  5.679531e+13  3.483292e+14
 0.02368  5.379993e+13  3.462217e+14
 0.02375  5.080899e+13  3.435757e+14
 0.02381  4.795811e+13  3.406170e+14
 0.02387  4.510244e+13  3.387612e+14
 0.02393  4.228123e+13  3.367773e+14
 0.02400  3.950340e+13  3.345911e+14
 0.02406  3.684562e+13  3.319176e+14
 0.02412  3.419072e+13  3.294152e+14
 0.02419  3.163386e+13  3.275060e+14
 0.02425  2.916778e+13  3.249688e+14
 0.02431  2.670649e+13  3.221198e+14
 0.02437  2.433590e+13  3.202181e+14
 0.02444  2.208014e+13  3.182216e+14
 0.02450  1.992558e+13  3.165439e+14
 0.02456  1.782200e+13  3.147415e+14
 0.02462  1.583173e+13  3.124764e+14
 0.02469  1.397345e+13  3.100989e+14
 0.02475  1.215262e+13  3.083687e+14
 0.02481  1.035792e+13  3.065207e+14
 0.02487  8.656557e+12  3.046435e+14
 0.02494  6.894353e+12  3.029558e+14
 0.02500  5.544742e+12  3.008257e+14
